"station_id","name","state","local_authority","latitude","longitude","existing_charger_count","proposed_charger_count","ac_charger_count","dc_charger_count","indoor_outdoor","status","data_as","source_name","source_url","source_record_id","retrieved_at_utc"
"mevnet-1708","Caltex Zheng Yang (Sabak Bernam)","SELANGOR","Majlis Daerah Sabak Bernam","3.7446635","100.97709","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1708","2026-07-26T09:23:16Z"
"mevnet-1709","DORANI BAYU RESORT & SERVICES SDN BHD","SELANGOR","Majlis Daerah Sabak Bernam","3.6379759","101.0176241","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1709","2026-07-26T09:23:16Z"
"mevnet-1710","Caltex Kuang","SELANGOR","Majlis Perbandaran Selayang","3.236575","101.5392841","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1710","2026-07-26T09:23:16Z"
"mevnet-1711","PETRONAS SG BULOH LAYBY","SELANGOR","Majlis Perbandaran Selayang","3.2244251","101.5770602","2","4","0","2","Outdoor","Existing","31-Dec-24","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1711","2026-07-26T09:23:16Z"
"mevnet-1712","McDonald's Rahman Putra DT","SELANGOR","Majlis Bandaraya Shah Alam","3.224623","101.556665","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1712","2026-07-26T09:23:16Z"
"mevnet-1713","EASTERN & ORIENTAL HOTEL","PULAU PINANG","Majlis Bandaraya Pulau Pinang","5.4231701","100.3357086","2","3","2","0","Indoor","Existing","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1713","2026-07-26T09:23:16Z"
"mevnet-1714","BHP Desa Jaya","SELANGOR","Majlis Perbandaran Selayang","3.2163196","101.6302669","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1714","2026-07-26T09:23:16Z"
"mevnet-1715","Shell Persiaran Industri, Bandar Sri Damansara","SELANGOR","Majlis Bandaraya Petaling Jaya","3.1988481","101.6059503","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1715","2026-07-26T09:23:16Z"
"mevnet-1716","Caltex Sungai Buloh","SELANGOR","Majlis Bandaraya Petaling Jaya","3.200677","101.599942","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1716","2026-07-26T09:23:16Z"
"mevnet-1717","Econsave Damansara Damai","SELANGOR","Majlis Bandaraya Petaling Jaya","3.1972821","101.5932227","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1717","2026-07-26T09:23:16Z"
"mevnet-1718","McDonald's Damansara Damai DT","SELANGOR","Majlis Bandaraya Petaling Jaya","3.1948635","101.5913755","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1718","2026-07-26T09:23:16Z"
"mevnet-1719","Shell","SELANGOR","Majlis Bandaraya Petaling Jaya","3.1948807","101.5917867","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1719","2026-07-26T09:23:16Z"
"mevnet-1720","Park Nâ€™ Ride MRT Sungai Buloh","SELANGOR","Majlis Bandaraya Shah Alam","3.2068579","101.5790273","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1720","2026-07-26T09:23:16Z"
"mevnet-1721","Mercure Selangor Selayang","SELANGOR","Majlis Perbandaran Selayang","3.2438115","101.6516945","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1721","2026-07-26T09:23:16Z"
"mevnet-1722","Caltex Rawang NOI RAN (SK Setia Maju Trading)","SELANGOR","Majlis Perbandaran Selayang","3.3120625","101.5368811","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1722","2026-07-26T09:23:16Z"
"mevnet-1723","Mydin Rawang","SELANGOR","Majlis Perbandaran Selayang","3.3193891","101.5787","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1723","2026-07-26T09:23:16Z"
"mevnet-1724","Pejabat KWSP Rawang","SELANGOR","Majlis Perbandaran Selayang","3.3198736","101.5789132","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1724","2026-07-26T09:23:16Z"
"mevnet-1725","KFC Bandar Tasik Puteri Rawang Drive Thru","SELANGOR","Majlis Perbandaran Selayang","3.2923979","101.4788661","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1725","2026-07-26T09:23:16Z"
"mevnet-1726","Paradise Fair","SELANGOR","Majlis Perbandaran Selayang","3.2913055","101.4782194","0","8","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1726","2026-07-26T09:23:16Z"
"mevnet-1727","Pasar Taman Sri Gombak","SELANGOR","Majlis Perbandaran Selayang","3.2416881","101.7027505","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1727","2026-07-26T09:23:16Z"
"mevnet-1728","Petronas Batu 5 Jalan Gombak","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.2128139","101.7085784","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1728","2026-07-26T09:23:16Z"
"mevnet-1729","KL Traders Square","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.2040754","101.7034804","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1729","2026-07-26T09:23:16Z"
"mevnet-1730","Shell Jalan Taman Melati","SELANGOR","Majlis Perbandaran Selayang","3.224276","101.720805","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1730","2026-07-26T09:23:16Z"
"mevnet-1731","Universiti Kuala Lumpur British Malaysian Institute","SELANGOR","Majlis Perbandaran Selayang","3.2511277","101.7279981","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1731","2026-07-26T09:23:16Z"
"mevnet-1732","Nelayan Steamboat Gombak","SELANGOR","Majlis Perbandaran Selayang","3.2549374","101.725975","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1732","2026-07-26T09:23:16Z"
"mevnet-1733","McDonald's Shell Karak DT","SELANGOR","Majlis Perbandaran Selayang","3.2410402","101.7161655","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1733","2026-07-26T09:23:16Z"
"mevnet-1734","Coffee Box (Sri Gombak)","SELANGOR","Majlis Perbandaran Selayang","3.2395703","101.6999349","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1734","2026-07-26T09:23:16Z"
"mevnet-1735","KFC Selayang","SELANGOR","Majlis Perbandaran Selayang","3.2357341","101.6719568","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1735","2026-07-26T09:23:16Z"
"mevnet-1736","Batu Caves Management Office","SELANGOR","Majlis Perbandaran Selayang","3.2370687","101.6831674","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1736","2026-07-26T09:23:16Z"
"mevnet-1737","Petron MRR2 Melati","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.222377","101.7316638","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1737","2026-07-26T09:23:16Z"
"mevnet-1738","PETRONAS Taman Melati","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.2247301","101.7291398","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1738","2026-07-26T09:23:16Z"
"mevnet-1739","The VEO KL EAST","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.2259753","101.7310156","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1739","2026-07-26T09:23:16Z"
"mevnet-1740","McDonald's BHP Taman Melawati DT","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.2201601","101.7358626","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1740","2026-07-26T09:23:16Z"
"mevnet-1741","KLFA Football Centre","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.2206053","101.7358378","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1741","2026-07-26T09:23:16Z"
"mevnet-1742","Melawati Urban 1","SELANGOR","Majlis Perbandaran Ampang Jaya","3.2115176","101.7497814","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1742","2026-07-26T09:23:16Z"
"mevnet-1743","Giant Superstore Ulu Kelang","SELANGOR","Majlis Perbandaran Ampang Jaya","3.2072929","101.7521913","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1743","2026-07-26T09:23:16Z"
"mevnet-1744","Melawati Corporate Center (MCC) Management Office Basement 1","SELANGOR","Majlis Perbandaran Ampang Jaya","3.2095695","101.7527575","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1744","2026-07-26T09:23:16Z"
"mevnet-1745","Finas","SELANGOR","Majlis Perbandaran Ampang Jaya","3.208113","101.7563792","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1745","2026-07-26T09:23:16Z"
"mevnet-1746","Weststar Honda Auto","SELANGOR","Majlis Perbandaran Ampang Jaya","3.2063084","101.7572869","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1746","2026-07-26T09:23:16Z"
"mevnet-1747","McDonald's Ulu Kelang","SELANGOR","Majlis Perbandaran Ampang Jaya","3.2023798","101.7603998","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1747","2026-07-26T09:23:16Z"
"mevnet-1748","PETRONAS Hulu Klang Mr Two Services","SELANGOR","Majlis Perbandaran Ampang Jaya","3.2015608","101.7608512","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1748","2026-07-26T09:23:16Z"
"mevnet-1749","Petronas Hulu Klang 2","SELANGOR","Majlis Perbandaran Ampang Jaya","3.2031304","101.758804","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1749","2026-07-26T09:23:16Z"
"mevnet-1750","PETRONAS Geo-Sample Centre","SELANGOR","Majlis Perbandaran Ampang Jaya","3.1793507","101.7564082","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1750","2026-07-26T09:23:16Z"
"mevnet-1751","Datum Jelatek","SELANGOR","Majlis Perbandaran Ampang Jaya","3.1676443","101.7362844","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1751","2026-07-26T09:23:16Z"
"mevnet-1752","Liberty Arc - Block B | Ampang Ukay Condominium","SELANGOR","Majlis Perbandaran Ampang Jaya","3.1729915","101.7575467","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1752","2026-07-26T09:23:16Z"
"mevnet-1753","KFC Bukit Sentosa Rawang","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4043011","101.5575481","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1753","2026-07-26T09:23:16Z"
"mevnet-1754","Pasaraya Rakan Rawang - Rakanda Ent Sdn Bhd","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4034857","101.5601882","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1754","2026-07-26T09:23:16Z"
"mevnet-1755","Eco-Shop @ Bukit Beruntung","SELANGOR","Majlis Perbandaran Hulu Selangor","3.401369","101.560585","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1755","2026-07-26T09:23:16Z"
"mevnet-1756","PASARAYA BERUNTUNG SDN BHD (Seroja Baru)","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4162403","101.5837027","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1756","2026-07-26T09:23:16Z"
"mevnet-1757","Shell","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4185333","101.6259717","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1757","2026-07-26T09:23:16Z"
"mevnet-1758","Wisma Antara Gapi","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4220924","101.6264802","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1758","2026-07-26T09:23:16Z"
"mevnet-1759","Petronas Station Batang Kali 2","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4633389","101.6519927","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1759","2026-07-26T09:23:16Z"
"mevnet-1760","Shell Seksyen 4 Bandar Utama Batang Kali","SELANGOR","Majlis Perbandaran Hulu Selangor","3.462033","101.6552829","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1760","2026-07-26T09:23:16Z"
"mevnet-1761","Econsave Cash & Carry (Batang Kali)","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4597711","101.6603484","0","10","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1761","2026-07-26T09:23:16Z"
"mevnet-1762","Uptown BK Gerbang @ JRD Batang Kali","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4568501","101.6603498","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1762","2026-07-26T09:23:16Z"
"mevnet-1763","Petronas - Batang Kali 1","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4654938","101.6382826","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1763","2026-07-26T09:23:16Z"
"mevnet-1764","Taman Keruing, Rasa","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4955189","101.6273282","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1764","2026-07-26T09:23:16Z"
"mevnet-1765","Shell Kampung Baharu Kalumpang","SELANGOR","Majlis Perbandaran Hulu Selangor","3.6403464","101.5673146","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1765","2026-07-26T09:23:16Z"
"mevnet-1766","The Nahara Kalumpang","SELANGOR","Majlis Perbandaran Hulu Selangor","3.6432634","101.5896764","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1766","2026-07-26T09:23:16Z"
"mevnet-1767","Shell Kuala Kubu Bharu ","SELANGOR","Majlis Perbandaran Hulu Selangor","3.5578629","101.6411143","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1767","2026-07-26T09:23:16Z"
"mevnet-1768","Petronas Dataran Kuala Kubu Bharu (DASBA ENT)","SELANGOR","Majlis Perbandaran Hulu Selangor","3.5539744","101.6431501","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1768","2026-07-26T09:23:16Z"
"mevnet-1769","Segi Fresh Kuala Kubu Bharu","SELANGOR","Majlis Perbandaran Hulu Selangor","3.5462294","101.6612002","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1769","2026-07-26T09:23:16Z"
"mevnet-1770","Bhpetrol Serendah By Seng Group (Auscomm Sdn Bhd)","SELANGOR","Majlis Perbandaran Hulu Selangor","3.362872","101.601895","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1770","2026-07-26T09:23:16Z"
"mevnet-1771","Caltex Himpunan Jitu Serendah","SELANGOR","Majlis Perbandaran Hulu Selangor","3.3705791","101.6103314","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1771","2026-07-26T09:23:16Z"
"mevnet-1772","Bhpetrol serendah 2","SELANGOR","Majlis Perbandaran Hulu Selangor","3.3743728","101.6145367","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1772","2026-07-26T09:23:16Z"
"mevnet-1773","Petronas Serendah","SELANGOR","Majlis Perbandaran Hulu Selangor","3.3748032","101.6151943","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1773","2026-07-26T09:23:16Z"
"mevnet-1774","Segi Fresh Bukit Beruntung","SELANGOR","Majlis Perbandaran Hulu Selangor","3.3997834","101.5595553","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1774","2026-07-26T09:23:16Z"
"mevnet-1775","Petron Persiaran Majlis Bukit Beruntung","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4062439","101.5711206","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1775","2026-07-26T09:23:16Z"
"mevnet-1776","McDonald's PSS Bukit Beruntung DT","SELANGOR","Majlis Perbandaran Hulu Selangor","3.413063","101.557881","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1776","2026-07-26T09:23:16Z"
"mevnet-1777","Petron Bukit Beruntung","SELANGOR","Majlis Perbandaran Hulu Selangor","3.41227","101.55762","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1777","2026-07-26T09:23:16Z"
"mevnet-1778","Segi Fresh Batang Kali","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4623621","101.6590546","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1778","2026-07-26T09:23:16Z"
"mevnet-1779","Dataran Kuala Kubu Bharu","SELANGOR","Majlis Perbandaran Hulu Selangor","3.5570896","101.6425338","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1779","2026-07-26T09:23:16Z"
"mevnet-1780","PETRONAS ULU BERNAM R&R (SB)","SELANGOR","Majlis Perbandaran Hulu Selangor","3.663103","101.520403","3","2","0","3","Outdoor","Existing","31-Dec-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1780","2026-07-26T09:23:16Z"
"mevnet-1781","Starbucks Petronas Ulu Bernam DT (SB)","SELANGOR","Majlis Perbandaran Hulu Selangor","3.6628848","101.5207251","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1781","2026-07-26T09:23:16Z"
"mevnet-1782","Shell","SELANGOR","Majlis Perbandaran Hulu Selangor","3.6767215","101.5002176","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1782","2026-07-26T09:23:16Z"
"mevnet-1783","Harold's @ Hentian Sebelah Tanjung Malim (Arah Utara)","SELANGOR","Majlis Perbandaran Hulu Selangor","3.6772019","101.4995007","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1783","2026-07-26T09:23:16Z"
"mevnet-1784","Bernam Square @ Bernam Jaya","SELANGOR","Majlis Perbandaran Hulu Selangor","3.6505905","101.531174","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1784","2026-07-26T09:23:16Z"
"mevnet-1785","Kolej Yayasan UEM","SELANGOR","Majlis Perbandaran Hulu Selangor","3.5595733","101.5386492","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1785","2026-07-26T09:23:16Z"
"mevnet-1786","Pasar Awam Kuala Kubu Bharu","SELANGOR","Majlis Perbandaran Hulu Selangor","3.5649681","101.6599049","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1786","2026-07-26T09:23:16Z"
